VehicleID,TimeStamp,Lattitude,Longitude,VehicleBearing,Speed,RoadId,DirOfTravel
16933447-B5A5-4C27-9887-4DD941D16E49,1515348554,41.751739,-88.064415,353,70,5326884952,5326884952
16933447-B5A5-4C27-9887-4DD941D16E49,1515348531,41.749851,-88.064936,88,33,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348532,41.74985,-88.064827,89,32,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348533,41.749853,-88.064729,89,34,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348534,41.749859,-88.064622,89,34,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348536,41.749863,-88.064413,90,31,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348537,41.749864,-88.064315,87,28,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348538,41.749873,-88.064233,78,25,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348539,41.749883,-88.06416,69,20,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348541,41.749974,-88.064058,27,26,5781502783,5781502783
16933447-B5A5-4C27-9887-4DD941D16E49,1515348529,41.749856,-88.065179,87,37,1335864831,1335864831
16933447-B5A5-4C27-9887-4DD941D16E49,1515348544,41.750233,-88.064044,351,41,5781502783,5781502783
16933447-B5A5-4C27-9887-4DD941D16E49,1515348545,41.75034,-88.064076,347,48,5781502784,5781502784
16933447-B5A5-4C27-9887-4DD941D16E49,1515348546,41.750466,-88.064119,346,54,5781502784,5781502784
16933447-B5A5-4C27-9887-4DD941D16E49,1515348528,41.749852,-88.065298,86,36,1335864835,1335864835
16933447-B5A5-4C27-9887-4DD941D16E49,1515348547,41.750597,-88.064161,346,58,5781502784,5781502784
16933447-B5A5-4C27-9887-4DD941D16E49,1515348548,41.750744,-88.064208,347,61,5326884951,5326884951
16933447-B5A5-4C27-9887-4DD941D16E49,1515348549,41.750899,-88.064251,348,63,5326884952,5326884952
16933447-B5A5-4C27-9887-4DD941D16E49,1515348550,41.751062,-88.064294,349,65,5326884952,5326884952
16933447-B5A5-4C27-9887-4DD941D16E49,1515348551,41.751225,-88.064325,350,67,5326884952,5326884952
16933447-B5A5-4C27-9887-4DD941D16E49,1515348552,41.751401,-88.064362,351,68,5326884952,5326884952
16933447-B5A5-4C27-9887-4DD941D16E49,1515348543,41.750135,-88.064028,357,37,5781502783,5781502783
852c6c7534e3fd71da7432344e49a976,1515350883,41.74821,-88.06319,162,57,428519089,-428519089
33773000002,1515284183,41.75026,-88.06428,165,30.57746,5781502784,-5781502784
987c6ce116028e9668182a41754271fe,1515349450,41.74973,-88.06658,90,76,1335864835,1335864835
987c6ce116028e9668182a41754271fe,1515349462,41.74976,-88.06481,89,5,1335864831,1335864831
987c6ce116028e9668182a41754271fe,1515349472,41.74977,-88.0639,88,53,428043451,428043451
19777170,1515356788,41.749867,-88.061705,86,44,428043451,428043451
f1d7ed3ed9823ccc51e6d4954e0336c1,1515286306,41.74998,-88.06192,264,56,4573343448,-4573343448
f1d7ed3ed9823ccc51e6d4954e0336c1,1515286332,41.74984,-88.06587,269,59,5781502785,-5781502785
f1d7ed3ed9823ccc51e6d4954e0336c1,1515286317,41.74995,-88.06318,270,30,1335864828,-1335864828
8c0217bfe3771cbb8446c0c781e91805,1515354361,41.75016,-88.06419,160,19,5781502783,-5781502783
8991c92e-09fc-589c-8cb2-d6885836a2de,1515355191,41.747969,-88.062954,350,67,428519089,428519089
8991c92e-09fc-589c-8cb2-d6885836a2de,1515355212,41.749637,-88.063831,336,8,8461244180,8461244180
8991c92e-09fc-589c-8cb2-d6885836a2de,1515355210,41.749628,-88.063823,336,13,8461244180,8461244180
8991c92e-09fc-589c-8cb2-d6885836a2de,1515355278,41.750648,-88.064263,346,56,5781502784,5781502784
852c6c7534e3fd71da7432344e49a976,1515350868,41.74987,-88.06407,160,27,427809022,-427809022
852c6c7534e3fd71da7432344e49a976,1515350773,41.75039,-88.06429,166,32,5781502784,-5781502784
852c6c7534e3fd71da7432344e49a976,1515350768,41.75094,-88.06445,168,57,5326884952,-5326884952
0e1359ff64d29b50a61220a5301b7595,1515286329,41.7498,-88.06472,89,34,1335864831,1335864831
0e1359ff64d29b50a61220a5301b7595,1515286314,41.74975,-88.06751,91,65,4355192737,4355192737
95f7e29b85f5f2944c4b0d30c27eece0,1515281256,41.75169,-88.06446,353,75,5326884952,5326884952
466613,1515278614,41.74793,-88.06305,161,64,428519089,-428519089
cc02479afedb84f1f8f427619ae24909,1515242826,41.74988,-88.06571,269,81,5781502785,-5781502785
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279514,41.749781,-88.06455,56,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279515,41.749781,-88.06455,56,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279516,41.749781,-88.06455,56,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279517,41.749781,-88.06455,57,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279518,41.749781,-88.06455,57,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279519,41.749781,-88.06455,57,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279520,41.749781,-88.06455,57,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279522,41.749781,-88.06455,56,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279523,41.749781,-88.06455,55,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279524,41.749781,-88.06455,55,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279525,41.749781,-88.06455,54,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279526,41.749781,-88.06455,53,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279527,41.749781,-88.06455,53,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279528,41.749781,-88.06455,53,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279529,41.749781,-88.06455,53,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279530,41.749781,-88.06455,53,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279531,41.749781,-88.06455,53,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279532,41.749781,-88.06455,52,0,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279533,41.749807,-88.064509,56,3,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279534,41.749804,-88.064501,57,5,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279535,41.749819,-88.064433,83,19,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279537,41.749825,-88.064307,79,21,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279538,41.749833,-88.064214,82,26,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279539,41.749832,-88.064117,85,30,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279540,41.749835,-88.064005,90,34,1335864831,1335864831
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279541,41.749834,-88.063897,85,38,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279542,41.749836,-88.063744,85,41,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279543,41.749838,-88.063593,87,45,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279544,41.749845,-88.063437,88,50,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279545,41.749867,-88.063272,94,54,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279546,41.749883,-88.063086,95,55,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279547,41.74985,-88.063007,85,46,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279548,41.749853,-88.06284,89,46,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279549,41.749856,-88.06269,89,46,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279551,41.749869,-88.06235,85,48,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279552,41.749862,-88.062198,85,49,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279553,41.749851,-88.062022,85,49,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279554,41.749848,-88.061858,64,51,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279555,41.749858,-88.061676,85,54,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279556,41.749888,-88.061525,86,51,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279557,41.749902,-88.061354,87,50,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279558,41.749901,-88.061196,90,49,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279559,41.749906,-88.061025,89,50,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279560,41.74991,-88.06086,88,52,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279561,41.749918,-88.060681,87,53,428043451,428043451
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279562,41.749913,-88.060502,89,56,428054276,428054276
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279563,41.749918,-88.060311,88,56,428054276,428054276
FD48C99A-1EF2-4124-81F9-6F80EAE78B1D,1515279564,41.749914,-88.060116,89,60,428054276,428054276
7e3132de33879fbc13537b1b31d103b7,1515279531,41.74977,-88.06484,97,3,1335864831,1335864831
7e3132de33879fbc13537b1b31d103b7,1515279546,41.74981,-88.06359,86,57,428043451,428043451
5a510f6522000b90ca900ad8001e038,1515279909,41.7497796,-88.0649091,88,0,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279899,41.7497796,-88.0649091,88,0,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279898,41.7497796,-88.0649091,88,0,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279940,41.7498142,-88.0634112,87,67,428043451,428043451
5a510f6522000b90ca900ad8001e038,1515279950,41.7498963,-88.0612621,87,64,428043451,428043451
5a510f6522000b90ca900ad8001e038,1515279925,41.7497821,-88.0649027,88,0,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279955,41.7499242,-88.0601418,87,70,428054276,428054276
5a510f6522000b90ca900ad8001e038,1515279935,41.7497962,-88.0643712,87,47,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279920,41.7497821,-88.0649027,88,0,1335864831,1335864831
1761015247,1515244353,41.749752,-88.06563,92,56.3269,1335864835,1335864835
70873200016,1515278336,41.74855,-88.06336,159,80.467,428519089,-428519089
5a510f6522000b90ca900ad8001e038,1515279883,41.7497739,-88.0649526,88,7,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279873,41.7497588,-88.0656481,89,29,1335864835,1335864835
5a510f6522000b90ca900ad8001e038,1515279888,41.7497759,-88.0649124,88,0,1335864831,1335864831
5a510f6522000b90ca900ad8001e038,1515279868,41.7497565,-88.0662711,89,45,1335864835,1335864835
7e3132de33879fbc13537b1b31d103b7,1515279556,41.74989,-88.06171,86,56,428043451,428043451
0C0251F400,1515240469,41.74989,-88.06407,268,40.2335,7419044380,-7419044380
921483,1515278705,41.74975,-88.06512,89,45,1335864831,1335864831
921483,1515278683,41.74974,-88.06659,91,0,1335864835,1335864835
466613,1515278478,41.7502,-88.0642,161,18,5781502783,-5781502783
466613,1515278594,41.75013,-88.06416,160,11,5781502783,-5781502783
F536DBE0-473D-444F-8C4C-7AF75E1C7805,1515212119,41.749503,-88.063732,338,2,8461244180,8461244180
F536DBE0-473D-444F-8C4C-7AF75E1C7805,1515212104,41.74872,-88.063258,338,62,428519089,428519089
F536DBE0-473D-444F-8C4C-7AF75E1C7805,1515212134,41.749526,-88.063733,336,1,8461244180,8461244180
ce89766a9d23179d646ea6f31d3c433a,1515238459,41.7497815,-88.0678783,270,68,8460193543,-8460193543
ce89766a9d23179d646ea6f31d3c433a,1515238422,41.7498756,-88.0636026,282,2,1335864828,-1335864828
ce89766a9d23179d646ea6f31d3c433a,1515238406,41.7499128,-88.0622641,262,41,4573343448,-4573343448
ce89766a9d23179d646ea6f31d3c433a,1515238429,41.7498618,-88.0636118,281,0,1335864828,-1335864828
1057900,1515260430,41.75048,-88.06424,165,0,5781502784,-5781502784
9dad0ef1f13660fb051797560dd96827,1515253509,41.749893,-88.06321,269,0,1335864828,-1335864828
0b7852d5aeeaa874710982c5b9bcd72c,1515251777,41.749626,-88.06307,89,0,428043451,428043451
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208512,41.750026,-88.061758,265,85,4573343448,-4573343448
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208506,41.75008,-88.060071,268,84,1335864827,-1335864827
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208507,41.750075,-88.060368,268,85,1335864827,-1335864827
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208511,41.750043,-88.061487,266,83,4573343449,-4573343449
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208510,41.750054,-88.061217,267,84,4573343449,-4573343449
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208508,41.750068,-88.060648,268,85,4573343449,-4573343449
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208509,41.750062,-88.060923,268,84,4573343449,-4573343449
f61c9467a0b5e7f289d8519c19d9126e,1515209811,41.75059,-88.06427,162,34,5781502784,-5781502784
f61c9467a0b5e7f289d8519c19d9126e,1515209856,41.75015,-88.06412,162,12,5781502783,-5781502783
3097e37810d0cbb2be05358649c9d4cf,1515209685,41.74992,-88.06366,269,31,1335864828,-1335864828
3097e37810d0cbb2be05358649c9d4cf,1515209655,41.75008,-88.0605,269,77,1335864827,-1335864827
f61c9467a0b5e7f289d8519c19d9126e,1515209821,41.75021,-88.06411,163,6,5781502783,-5781502783
3097e37810d0cbb2be05358649c9d4cf,1515209670,41.74993,-88.06312,269,22,1335864828,-1335864828
3097e37810d0cbb2be05358649c9d4cf,1515209700,41.74986,-88.06626,269,68,5781502785,-5781502785
f61c9467a0b5e7f289d8519c19d9126e,1515209871,41.74984,-88.06252,87,50,428043451,428043451
f61c9467a0b5e7f289d8519c19d9126e,1515209881,41.74991,-88.06073,88,56,428043451,428043451
0b0eafb61199266392,1515231719,41.7499,-88.0637,268,24.1401,1335864828,-1335864828
3097e37810d0cbb2be05358649c9d4cf,1515209675,41.74995,-88.06324,276,0,1335864828,-1335864828
3097e37810d0cbb2be05358649c9d4cf,1515209665,41.74995,-88.06262,263,47,1335864829,-1335864829
3097e37810d0cbb2be05358649c9d4cf,1515209660,41.75001,-88.06168,265,66,4573343448,-4573343448
3097e37810d0cbb2be05358649c9d4cf,1515209705,41.74986,-88.06752,270,76,8460193543,-8460193543
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208528,41.749882,-88.066267,270,90,5781502785,-5781502785
3097e37810d0cbb2be05358649c9d4cf,1515209690,41.74987,-88.06438,268,46,7419044380,-7419044380
3097e37810d0cbb2be05358649c9d4cf,1515209695,41.74988,-88.06525,268,56,5781502785,-5781502785
3097e37810d0cbb2be05358649c9d4cf,1515209680,41.74995,-88.06327,267,7,1335864828,-1335864828
f61c9467a0b5e7f289d8519c19d9126e,1515209801,41.75172,-88.06457,175,55,5326884952,-5326884952
f61c9467a0b5e7f289d8519c19d9126e,1515209806,41.7511,-88.06444,170,48,5326884952,-5326884952
5a50e51622000bf923550ad0001deaf,1515253280,41.7500039,-88.0613736,267,68,4573343449,-4573343449
5a50e51622000bf923550ad0001deaf,1515253300,41.7499042,-88.0631782,0,0,428043451,428043451
5a50e51622000bf923550ad0001deaf,1515253285,41.7499626,-88.0622552,264,45,4573343448,-4573343448
5a50e51622000bf923550ad0001deaf,1515253305,41.749913,-88.0631808,0,0,428043451,428043451
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208513,41.750006,-88.062051,265,83,4573343448,-4573343448
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208534,41.74989,-88.068013,270,86,8460193543,-8460193543
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208527,41.749891,-88.065965,270,89,5781502785,-5781502785
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208526,41.749894,-88.065669,270,88,5781502785,-5781502785
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208530,41.749884,-88.066867,270,88,4483200876,-4483200876
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208535,41.749885,-88.068312,269,86,8460193543,-8460193543
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208525,41.749899,-88.065377,270,86,5781502785,-5781502785
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208529,41.749879,-88.06657,270,90,4483200876,-4483200876
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208524,41.749906,-88.06509,270,85,7419044379,-7419044379
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208531,41.749885,-88.06716,270,87,8460193543,-8460193543
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208533,41.749885,-88.067729,270,86,8460193543,-8460193543
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208532,41.749887,-88.067448,270,87,8460193543,-8460193543
0b7852d5aeeaa874710982c5b9bcd72c,1515251606,41.749588,-88.06315,89,0,428043451,428043451
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208514,41.749987,-88.062333,265,82,1335864829,-1335864829
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208515,41.74997,-88.062608,266,82,1335864829,-1335864829
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208521,41.74992,-88.06426,269,81,7419044380,-7419044380
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208520,41.74992,-88.06393,267,82,1335864828,-1335864828
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208516,41.74996,-88.062873,267,82,1335864828,-1335864828
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208519,41.749929,-88.063698,267,82,1335864828,-1335864828
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208518,41.749939,-88.063425,267,83,1335864828,-1335864828
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208517,41.749949,-88.063153,267,83,1335864828,-1335864828
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208522,41.749917,-88.064533,269,82,7419044380,-7419044380
61606245-3D8A-40B7-A145-9BD2DE16C071,1515208523,41.749907,-88.06481,269,83,7419044380,-7419044380
5a50e51622000bf923550ad0001deaf,1515253295,41.7498969,-88.0631282,255,9,1335864828,-1335864828
95C5AAB8-74EE-4E0F-A15F-D60FF6F07EEB,1515260660,41.75022,-88.064032,333,37,5781502783,5781502783
95C5AAB8-74EE-4E0F-A15F-D60FF6F07EEB,1515260665,41.750818,-88.064277,346,54,5326884951,5326884951
95C5AAB8-74EE-4E0F-A15F-D60FF6F07EEB,1515260670,41.751792,-88.064476,11,79,5781502781,5781502781
95C5AAB8-74EE-4E0F-A15F-D60FF6F07EEB,1515260659,41.750124,-88.06396,321,30,5781502783,5781502783
95C5AAB8-74EE-4E0F-A15F-D60FF6F07EEB,1515260652,41.750007,-88.063456,269,38,1335864828,-1335864828
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253836,41.749855,-88.063973,338,5,427809022,427809022
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253844,41.749897,-88.064848,269,54,7419044379,-7419044379
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253840,41.749923,-88.064069,272,28,7419044380,-7419044380
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253846,41.749891,-88.065275,270,63,5781502785,-5781502785
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252426,41.749887,-88.067488,268,87,8460193543,-8460193543
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253835,41.749776,-88.063931,340,5,8461244180,8461244180
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253856,41.749893,-88.067519,270,73,8460193543,-8460193543
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253854,41.749896,-88.067036,270,65,8460193543,-8460193543
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253839,41.749889,-88.064056,272,28,7419044380,-7419044380
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253849,41.749902,-88.065959,270,65,5781502785,-5781502785
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253852,41.749899,-88.06659,270,62,4483200876,-4483200876
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253845,41.749889,-88.065052,270,57,7419044379,-7419044379
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252394,41.749942,-88.063419,266,26,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252416,41.749901,-88.064991,268,63,7419044379,-7419044379
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252412,41.749924,-88.064372,268,47,7419044380,-7419044380
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252397,41.749949,-88.063508,267,21,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252411,41.749929,-88.064248,268,47,7419044380,-7419044380
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252418,41.749897,-88.065392,268,66,5781502785,-5781502785
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252414,41.749921,-88.064662,268,53,7419044380,-7419044380
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252399,41.749943,-88.063545,267,17,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252400,41.749944,-88.063543,268,15,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252395,41.749938,-88.063468,264,24,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252407,41.749933,-88.063791,268,31,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252419,41.749897,-88.06561,268,71,5781502785,-5781502785
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252413,41.749923,-88.06451,268,48,7419044380,-7419044380
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252406,41.749932,-88.063731,268,29,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252398,41.749949,-88.063523,267,19,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252409,41.749934,-88.063994,268,42,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252403,41.749935,-88.063591,268,16,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252410,41.749931,-88.064118,268,46,7419044380,-7419044380
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252420,41.749895,-88.065846,268,75,5781502785,-5781502785
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252393,41.749945,-88.063357,266,30,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252415,41.749914,-88.064835,268,59,7419044379,-7419044379
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252417,41.7499,-88.065192,268,64,5781502785,-5781502785
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252396,41.749947,-88.063479,267,22,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252421,41.749891,-88.066104,268,80,5781502785,-5781502785
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252392,41.749948,-88.063281,266,35,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252402,41.749938,-88.063577,268,15,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252405,41.749929,-88.063662,268,24,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252391,41.749952,-88.063186,266,40,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252384,41.750017,-88.062034,265,70,4573343448,-4573343448
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252404,41.749929,-88.063621,268,21,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252379,41.750074,-88.060831,267,77,4573343449,-4573343449
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252401,41.749938,-88.063563,268,15,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252386,41.749991,-88.062446,265,63,1335864829,-1335864829
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252382,41.750046,-88.061567,267,72,4573343448,-4573343448
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252388,41.749968,-88.0628,265,56,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252385,41.750002,-88.062246,265,67,4573343448,-4573343448
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252376,41.750084,-88.060037,267,77,1335864827,-1335864827
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252378,41.750078,-88.060572,267,77,4573343449,-4573343449
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252383,41.750033,-88.061802,266,71,4573343448,-4573343448
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252390,41.749951,-88.063092,265,48,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252387,41.749981,-88.062632,265,59,1335864829,-1335864829
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252381,41.750057,-88.061325,267,73,4573343449,-4573343449
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252389,41.749957,-88.062955,265,52,1335864828,-1335864828
8238c60a-07da-5ebf-892f-0ebbb04c0098,1515252377,41.750084,-88.060303,267,77,1335864827,-1335864827
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253812,41.749663,-88.063827,340,34,8461244180,8461244180
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253813,41.74972,-88.063875,340,29,8461244180,8461244180
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253794,41.748136,-88.063015,343,63,428519089,428519089
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253803,41.74887,-88.063381,338,26,5781502792,5781502792
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253822,41.749764,-88.063925,340,1,8461244180,8461244180
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253823,41.749776,-88.063931,340,2,8461244180,8461244180
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253811,41.749591,-88.063787,337,39,8461244180,8461244180
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253796,41.748396,-88.063153,341,63,428519089,428519089
1DB61C9B-4ADA-4A5C-92E3-36B5F0581BBC,1515253795,41.748272,-88.063095,341,63,428519089,428519089
